Flow1,Flow2,Pressure,pH,Leak
1.9792200209549575,1.70960124471973,2.912504983848629,6.452616065292909,1
2.0103518226932695,1.473974638896145,2.2864934171491456,6.498554772912172,1
1.7107309489920024,1.8379916428817349,2.5048438913345517,6.55462842480037,1
2.212712043993486,1.496685389074368,2.7824441110830858,6.5006422269810935,1
1.754983323890242,2.304016174257987,2.484071721750857,6.456361410947343,1
1.8376729360414628,1.7409605993248212,2.5904743592499466,6.489039019607417,1
1.7480784527148392,1.5904035346063674,2.2875212943706242,6.491163704079466,1
1.8046737142744402,1.7554040917594724,2.5856614194415295,6.462998897011787,1
1.4711174739314394,1.295862113141091,2.4625711469990903,6.47412039373329,1
1.3679847352217118,1.4085157884468045,2.6971459991359725,6.659864717050472,1
2.278351518967492,2.0601241723833277,2.7374772103129503,6.556091944794124,1
1.5459115955045017,1.5029317163085811,3.017912728403723,6.470451968197084,1
1.502582295163108,1.385926705195418,2.6159266346427152,6.569695440451073,1
1.1539829659188856,1.8609958257581858,2.565159263316433,6.466618051024399,1
1.6083114756931494,2.055711246398899,2.538876860315467,6.617312463758664,1
1.4030730619777505,1.91568599319952,2.429366741437862,6.53696421921981,1
2.2926045480409107,1.998814305741745,2.5676967686923384,6.489269785599577,1
2.10294512680279,1.4729614734291618,2.440919717972194,6.544771692581028,1
1.5935548964466828,1.2734567999774469,2.5336921952539226,6.34291238479315,1
2.4757307416032925,2.150400095586646,2.763519507121592,6.387323253109019,1
2.0945296460974783,1.6031960483473593,2.2986914869440715,6.380607499360094,1
1.7025505849474134,1.6247500950634857,2.7279757122258093,6.51429430947637,1
1.0501782855379282,2.098458242554717,2.763423013467973,6.673251499948509,1
2.4872827717772226,1.866869002820198,2.476386294601784,6.723130014619263,1
1.3831282599709214,1.8367663316244822,2.075629020198281,6.5638051101440755,1
1.3063803759129327,2.349500703470325,2.3784356025811135,6.550084447494446,1
2.106771129602892,1.506944530885957,2.759398909312222,6.319894226584726,1
2.531925721901782,1.9783520384243711,2.4954263875402236,6.445732620026598,1
2.2152818455531555,1.7171039374691253,2.300139553541018,6.421221624809176,1
1.9691727360157079,1.780577683658977,2.3990450157543566,6.437915240174888,1
1.9784263024995858,2.1585405279237593,2.6681240053009105,6.483185618141521,1
2.0560246676340923,1.852350726886887,2.6093467136402757,6.452790942230287,1
2.0276785769360295,1.8614888237148899,2.452213580166061,6.3020700189624215,1
1.8843574271908128,2.0217522011929407,2.4266351176370624,6.574791025611753,1
1.8312603311855629,1.5905141811371344,2.4216483701912357,6.39272569742602,1
1.7812220616301433,1.448237099798298,2.3155179631002993,6.523924686411115,1
1.573810623339997,1.3865572417936898,2.8230751378938885,6.707408266974998,1
1.7157974769399678,1.1100930231871995,2.435535906157732,6.4080615408413575,1
1.2921129557413844,2.3168621389820965,2.7434317041650993,6.246971247725367,1
1.770498111961575,1.369037490283495,2.8042632103844904,6.471399577811989,1
1.503422667854725,1.6336239129242685,2.699662179629592,6.610095963499857,1
1.4689232048352687,1.6169560100333238,2.4136759374563903,6.69583474542206,1
1.8539682453460435,1.7922220093427301,2.580746018067322,6.3770450405547585,1
2.21760068590338,1.944721163761789,2.495160878721817,6.549669922323652,1
2.075494981800694,1.9581420465079236,2.3192596278539743,6.453468954321995,1
1.328849818913047,1.5250767684293185,2.5648718563443205,6.489405164569586,1
1.5031115590288988,1.6498634858640766,2.2641920417680397,6.764434334701703,1
2.082231356396465,1.7847739851464899,2.737535877692313,6.349702967160485,1
1.5052537819385072,1.625392662144936,2.4070765405403214,6.525373966149457,1
1.7326100550008927,2.182203672805998,2.540231931174568,6.546769317176543,1
1.9650156297073655,1.8472924854914754,2.5566575743092286,6.608578632493935,1
1.5094966635409095,1.9204633358149452,2.4482190052591846,6.50979831534709,1
1.831612651843788,1.8988643806002237,2.617338760295055,6.53080505395041,1
1.3997923515245387,2.0520421572455976,2.405019268675495,6.460835143257821,1
1.6195897068146359,1.754306467611112,2.6742594594914486,6.526912694124511,1
1.8959345802427612,1.310950415613246,2.23080406395065,6.465680772450259,1
1.3221018799404993,1.8199063855257924,2.5252759159092824,6.562157188985605,1
1.9321424213881198,1.5045929318624514,2.887785799811657,6.4630389663956365,1
1.7941086603219958,1.5414149954750729,2.299933735078885,6.537710039390219,1
1.9657469863251444,1.8759092056265279,2.3644510058950297,6.497073718631502,1
1.8671742402193985,2.0714849214300908,2.602781569931783,6.612605025077217,1
2.209242128992153,1.7063814730208184,2.5359163563879195,6.494860627641152,1
1.8375673507943722,1.792649903779689,2.570126019854712,6.3226967531793115,1
1.671178337662424,2.2106644833905715,2.5978374260295327,6.626192150071399,1
1.8366892509096853,1.7722259538465703,2.626944293712354,6.409426769913738,1
1.9629894087109163,2.4805049342541183,2.7219399683912444,6.434623366135118,1
1.8146580210977112,1.8696528936894632,2.5819637313857027,6.440433870595651,1
1.8121775073611648,1.1717711722532547,2.4517484690762914,6.637443809317082,1
1.5894024936579734,1.9260024863313596,2.6345147402405464,6.28643257860213,1
1.6011297247347156,1.8143475154648332,2.879976386979043,6.813774853366,1
1.379218418460092,2.0869258262248236,2.4734732507234853,6.6056056809066055,1
2.3248730229560817,1.9019544053809874,2.3050941390658717,6.522323891412916,1
1.4268410293826146,1.6584632048048678,2.7214161338573946,6.494510599938371,1
1.592128440661228,1.3327105291131902,2.4759237672092804,6.528555407485766,1
1.584477820329241,1.6372930228141924,2.0654660907971927,6.552112242837934,1
2.0684773130833323,1.4448438637372099,2.6694843354300843,6.564521558595006,1
1.7115150965123918,1.5258429650585832,2.3929343628092155,6.555560446600345,1
2.17432262180212,1.8765735213261827,2.4818933435391677,6.508958068125525,1
1.5979528127268394,2.2009713513054217,2.566396066113803,6.480266157969267,1
1.8836982486671405,1.8184014589468942,2.538099935955813,6.4848726716346485,1
1.549395884022073,1.3412350813894447,2.641890363427808,6.480509171964732,1
2.4435447383320166,1.8333808004660421,2.412902725886031,6.613377009686706,1
1.4437204742911462,2.0589894459936953,2.6026211596352167,6.559355672228087,1
1.8929462130681083,1.5170651287041852,2.4480906644832165,6.205961136533572,1
1.9901330642796295,1.6597948499981245,2.647762096177501,6.565590077652976,1
1.9241397292354496,1.704406458418759,2.623073496802611,6.519473619471878,1
1.7444137023366875,1.464530506075328,2.312912259591081,6.49812912435541,1
1.761053790079972,1.8944841301531576,2.7171964232350065,6.461148154691111,1
1.8131434415937329,1.6637155554176655,2.3928073109771906,6.612411271998601,1
1.7558993995114536,1.8258597331721083,2.661611559656229,6.594752646212286,1
2.089163735038473,1.43375234665937,2.573457462680268,6.422712233217639,1
2.463156900477405,1.5687625099029767,2.8676367353590244,6.540705228712453,1
1.6327524644976499,1.9167144073483313,2.4553068035256294,6.402834326545872,1
1.3890591061262767,1.5881500543724698,2.4301366407763605,6.362038183521107,1
1.7735153854946235,2.2180891553700217,2.4961160788224537,6.4373282775410035,1
2.5739128012962955,1.5801091443156192,2.439364043433145,6.586239347238276,1
1.5588976296090808,1.7674054177255658,2.65998838038841,6.595312504537609,1
2.2917350416332205,1.979777249561927,2.1767378783126823,6.551308542009729,1
2.3033102442229323,1.2744902801200904,2.2892635161707293,6.5725095786848,1
1.6339235274876016,1.171757356405767,2.2864394156841614,6.551617828711496,1
1.9706949237555826,1.2423031056289715,2.690061518394715,6.435851840477705,1
2.2885189869385614,2.0787752310281546,2.8421226745163852,6.543192254467394,1
1.686261677703754,1.5344425562322659,2.4791101562925055,6.5800409525227685,1
1.7389258919692916,2.4674597857004756,2.4662356553619977,6.575429132981357,1
1.625495725815407,1.5307257204027833,2.5140104326226362,6.618891337147464,1
1.49557298079214,1.7553653909591111,2.732375660521638,6.570830384720106,1
1.605216736480198,2.1626329857703626,2.3145293731618852,6.535144820754159,1
1.4328179199713231,2.301827866447737,2.547673796546957,6.607015023831643,1
1.8102250404777678,2.318451072990919,2.695039525956486,6.497347874075094,1
1.5690080306824075,2.0625098691779424,2.6002188339879693,6.411812534877228,1
1.8701357735372244,2.0072187577434386,2.537916323319749,6.483693303605624,1
1.3332313061389118,1.8777580847603548,2.7002092185134283,6.425509735519355,1
